,S_INFO_WINDCODE,S_VAL_MV,S_INFO_PROVINCE
2141,300627.SZ,440691.1961,上海
2142,603958.SH,167367.2,江苏省
2143,002925.SZ,1934316.0552,福建省
2144,603799.SH,2583418.173,浙江省
2145,603226.SH,453993.15,上海
2146,000430.SZ,208885.926,湖南省
2147,600929.SH,645179.057,湖南省
2148,300008.SZ,298565.0335,上海
2149,300331.SZ,476284.908,江苏省
2150,002825.SZ,224405.8636,上海
2151,300659.SZ,723939.85,山东省
2152,600118.SH,2498599.5423,北京
2153,000837.SZ,279428.4767,陕西省
2154,300413.SZ,4801678.1472,湖南省
2155,002324.SZ,638542.3655,上海
2156,300004.SZ,228956.9462,广东省
2157,300373.SZ,686481.808,江苏省
2158,002303.SZ,780975.0794,广东省
2159,600595.SH,294183.6086,河南省
2160,603398.SH,326317.4628,广东省
2161,002588.SZ,453498.528,山东省
2162,002649.SZ,459101.1521,北京
2163,000672.SZ,1204971.029,甘肃省
2164,600839.SH,1227920.9631,四川省
2165,002473.SZ,134400.0,浙江省
2166,600939.SH,892734.0,重庆
2167,603103.SH,855535.8,浙江省
2168,603686.SH,487148.5238,福建省
2169,600353.SH,294152.52,四川省
2170,600750.SH,672000.0,江西省
2171,002024.SZ,9663821.1619,江苏省
2172,002013.SZ,2298719.1757,湖北省
2173,000563.SZ,1649029.3439,陕西省
2174,603663.SH,255728.8336,福建省
2175,600815.SH,303034.5165,福建省
2176,002050.SZ,3741935.136,浙江省
2177,300788.SZ,910825.7569,北京
2178,603788.SH,317299.9004,浙江省
2179,002117.SZ,614420.39,山东省
2180,000859.SZ,323139.532,安徽省
2181,300286.SZ,231141.7969,上海
2182,300517.SZ,161594.452,湖北省
2183,600638.SH,483498.8923,上海
2184,300417.SZ,392496.0,广东省
2185,002756.SZ,560520.0,浙江省
2186,688022.SH,543024.0,江苏省
2187,000921.SZ,1557595.0979,广东省
2188,002496.SZ,434177.9228,江苏省
2189,600749.SH,214936.3446,西藏自治区
2190,000023.SZ,183158.2368,广东省
2191,002657.SZ,579956.7465,北京
2192,600117.SH,344889.0232,青海省
2193,600919.SH,8104225.0632,江苏省
2194,603326.SH,262542.28,江苏省
2195,300775.SZ,1894792.0,陕西省
2196,300043.SZ,719146.6758,广东省
2197,002164.SZ,290928.4693,浙江省
2198,300248.SZ,426729.0431,河南省
2199,600307.SH,1190037.9106,甘肃省
2200,002763.SZ,343378.65,广东省
2201,603711.SH,1180470.25,浙江省
2202,600246.SH,792847.5906,北京
2203,600739.SH,2023806.0866,辽宁省
2204,300054.SZ,877910.0535,湖北省
2205,600963.SH,610809.3857,湖南省
2206,000651.SZ,34770924.4748,广东省
2207,002809.SZ,192000.0,广东省
2208,002182.SZ,560448.3404,江苏省
2209,000729.SZ,1629115.7391,北京
2210,300727.SZ,189304.96,浙江省
2211,000810.SZ,1141535.302,四川省
2212,600566.SH,2253259.6729,湖北省
2213,601886.SH,889772.55,北京
2214,600529.SH,1566550.0779,山东省
2215,601388.SH,376724.4,江苏省
2216,600449.SH,452359.2657,宁夏回族自治区
2217,600608.SH,161470.9675,上海
2218,002144.SZ,168808.2142,浙江省
2219,600405.SH,251414.3837,北京
2220,300389.SZ,343648.5587,广东省
2221,000793.SZ,591184.6553,海南省
2222,000709.SZ,2665270.5709,河北省
2223,002349.SZ,415355.0139,江苏省
2224,300206.SZ,414185.9544,广东省
2225,002470.SZ,972664.2116,山东省
2226,300656.SZ,213345.0,广东省
2227,300477.SZ,580331.6186,北京
2228,002315.SZ,449790.0,江苏省
2229,603801.SH,436616.7188,安徽省
2230,603060.SH,762916.0,北京
2231,600422.SH,834294.7,云南省
2232,002451.SZ,520012.8,上海
2233,000677.SZ,417301.3489,山东省
2234,002483.SZ,268979.104,江苏省
2235,002267.SZ,826272.0556,陕西省
2236,000698.SZ,295844.6966,辽宁省
2237,002047.SZ,694791.8051,广东省
2238,300210.SZ,188845.7817,辽宁省
2239,603528.SH,443841.66,江苏省
2240,300067.SZ,373532.1456,上海
2241,000700.SZ,339144.5474,江苏省
2242,600811.SH,1251812.1538,黑龙江省
2243,000007.SZ,321850.2329,广东省
2244,003816.SZ,20451937.4955,广东省
2245,002632.SZ,368513.4631,浙江省
2246,002762.SZ,201440.225,广东省
2247,300033.SZ,5265254.4,浙江省
2248,000655.SZ,310172.2598,山东省
2249,603198.SH,1635200.0,安徽省
2250,002603.SZ,1342619.2269,河北省
2251,002351.SZ,445759.28,广东省
2252,002190.SZ,751537.9736,四川省
2253,002728.SZ,344149.1892,广东省
2254,002444.SZ,1159117.0206,浙江省
2255,603648.SH,408851.3703,上海
2256,000753.SZ,289512.4727,福建省
2257,603569.SH,583806.0676,北京
2258,002291.SZ,356418.0148,广东省
2259,002167.SZ,447081.12,广东省
2260,300171.SZ,446747.6354,上海
2261,002955.SZ,797192.1724,北京
2262,000802.SZ,601356.2142,北京
2263,600784.SH,281816.2116,山东省
2264,002673.SZ,3099128.1965,陕西省
2265,002448.SZ,379151.9503,河南省
2266,603690.SH,586427.8839,上海
2267,600511.SH,2074883.2445,北京
2268,300384.SZ,582231.6875,北京
2269,603538.SH,333641.178,浙江省
2270,002356.SZ,99227.631,广东省
2271,300160.SZ,215834.682,江苏省
2272,600223.SH,454439.472,山东省
2273,603027.SH,1061754.1802,四川省
2274,603990.SH,345891.1668,江苏省
2275,603666.SH,670912.4643,江苏省
2276,600150.SH,2902315.6614,上海
2277,000561.SZ,394864.0856,陕西省
2278,300546.SZ,389428.275,广东省
2279,002498.SZ,974751.228,山东省
2280,601700.SH,623277.6,江苏省
2281,603378.SH,297459.6,上海
2282,000413.SZ,2956809.0609,河北省
2283,600121.SH,288763.653,河南省
2284,601162.SH,4014500.0,湖北省
2285,002837.SZ,388213.8562,广东省
2286,002071.SZ,161306.9725,江苏省
2287,688008.SH,6880566.584,上海
2288,002366.SZ,670235.3316,四川省
2289,603033.SH,581743.077,浙江省
2290,603499.SH,227317.5187,上海
2291,002541.SZ,422117.3955,安徽省
2292,002478.SZ,583675.6704,江苏省
2293,300638.SZ,716224.626,广东省
2294,600660.SH,5403562.1639,福建省
2295,600016.SH,26663492.8677,北京
2296,300162.SZ,277510.9638,广东省
2297,601595.SH,547924.5,上海
2298,000883.SZ,2661546.8398,湖北省
2299,600408.SH,231564.0,山西省
2300,603269.SH,131991.21,江苏省
2301,002669.SZ,333038.1628,上海
2302,000878.SZ,1720074.7027,云南省
2303,000888.SZ,310351.8171,四川省
2304,002875.SZ,226547.7412,广东省
2305,000620.SZ,969208.8046,北京
2306,600851.SH,872701.9883,上海
2307,600726.SH,355968.2027,黑龙江省
2308,600933.SH,861791.0175,浙江省
2309,600378.SH,1551160.6566,四川省
2310,603697.SH,468085.665,重庆
2311,000058.SZ,988524.9992,广东省
2312,300725.SZ,1080222.0076,江苏省
2313,600753.SH,203776.0,福建省
2314,300670.SZ,287517.6,江苏省
2315,603797.SH,406008.6898,广东省
2316,603738.SH,328701.8766,湖北省
2317,000711.SZ,495455.2229,黑龙江省
2318,002073.SZ,528636.4575,山东省
2319,300252.SZ,550647.0538,广东省
2320,600135.SH,258110.2806,河北省
2321,002239.SZ,529199.7415,江苏省
2322,603668.SH,283995.3842,福建省
2323,002149.SZ,335651.8622,陕西省
2324,600339.SH,2065764.5643,新疆维吾尔自治区
2325,002307.SZ,532636.4165,新疆维吾尔自治区
2326,600978.SH,484898.4913,广东省
2327,300265.SZ,271012.5,江苏省
2328,600605.SH,157069.3351,上海
2329,002866.SZ,298073.7942,江苏省
2330,002890.SZ,133406.67,山东省
2331,600129.SH,702239.2282,重庆
2332,000957.SZ,385387.5584,山东省
2333,002905.SZ,401049.6,广东省
2334,600987.SH,694966.5148,浙江省
2335,002100.SZ,1021519.7083,新疆维吾尔自治区
2336,600172.SH,438325.7442,河南省
2337,002074.SZ,1409447.0156,江苏省
2338,002693.SZ,187515.0,海南省
2339,600215.SH,303201.4378,吉林省
2340,300481.SZ,387652.512,河南省
2341,300738.SZ,435493.9116,广东省
2342,603977.SH,330592.7131,江西省
2343,603335.SH,220922.6136,广东省
2344,002004.SZ,952341.1309,重庆
2345,603203.SH,351123.588,江苏省
2346,300281.SZ,248421.6829,广东省
2347,002032.SZ,6322623.307,浙江省
2348,002816.SZ,197000.0,广东省
2349,600420.SH,854411.5507,上海
2350,603922.SH,204800.0,江苏省
2351,600789.SH,545742.4357,山东省
2352,300213.SZ,390271.7092,北京
2353,002491.SZ,893179.626,江苏省
2354,600213.SH,195360.0,江苏省
2355,002766.SZ,96581.6692,广东省
2356,688122.SH,1492823.176,陕西省
2357,002935.SZ,482575.08,四川省
2358,600496.SH,510545.5464,安徽省
2359,300504.SZ,652475.52,四川省
2360,002223.SZ,2275622.6288,江苏省
2361,002036.SZ,1070075.9957,江西省
2362,002843.SZ,177870.0,湖南省
2363,603803.SH,560003.8908,北京
2364,000598.SZ,1442343.5848,四川省
2365,002706.SZ,640572.9826,上海
2366,000488.SZ,1379688.895,山东省
2367,002064.SZ,861875.2,浙江省
2368,002045.SZ,389695.4156,广东省
2369,000735.SZ,1040968.2745,海南省
2370,002099.SZ,1128244.5313,浙江省
2371,600548.SH,2263639.5984,广东省
2372,600602.SH,1064049.948,上海
2373,601069.SH,926652.0,新疆维吾尔自治区
2374,300495.SZ,821961.3239,江苏省
2375,600252.SH,983455.3226,广西壮族自治区
2376,002136.SZ,173306.12,安徽省
2377,603080.SH,279745.5,新疆维吾尔自治区
2378,002827.SZ,280140.0,西藏自治区
2379,603868.SH,1534618.8,上海
2380,600804.SH,951109.8145,四川省
2381,603650.SH,1114548.225,上海
2382,603963.SH,207363.0,云南省
2383,002582.SZ,453802.0608,河南省
2384,603416.SH,389351.2,江苏省
2385,000550.SZ,1270651.008,江西省
2386,300173.SZ,269056.8509,广东省
2387,002455.SZ,322076.7595,江苏省
2388,600512.SH,441297.1816,浙江省
2389,300151.SZ,420090.0,广东省
2390,000726.SZ,794620.547,山东省
2391,002813.SZ,306960.0,广东省
2392,002274.SZ,651417.4179,江苏省
2393,601326.SH,1832671.136,河北省
2394,300587.SZ,227504.676,浙江省
2395,600086.SH,379350.0,湖北省
2396,000820.SZ,88577.0859,江西省
2397,300264.SZ,242076.6,广东省
2398,002235.SZ,513399.5934,福建省
2399,002688.SZ,366562.1309,内蒙古自治区
2400,300506.SZ,657665.9591,广东省
2401,300018.SZ,263454.5747,湖北省
2402,000702.SZ,159714.111,湖南省
2403,002829.SZ,322106.701,北京
2404,300229.SZ,554015.004,北京
2405,300115.SZ,1255607.1616,广东省
2406,601336.SH,15385603.8312,北京
2407,600114.SH,413149.3638,浙江省
2408,600611.SH,955105.6371,上海
2409,002506.SZ,3282896.9348,上海
2410,300137.SZ,432009.5192,河北省
2411,300514.SZ,267600.0,广东省
2412,000633.SZ,158278.7193,新疆维吾尔自治区
2413,002757.SZ,344820.6405,广东省
2414,688116.SH,708790.2606,江苏省
2415,000968.SZ,1049740.3861,山西省
2416,000982.SZ,288806.9246,宁夏回族自治区
2417,000970.SZ,983179.6,北京
2418,000821.SZ,378379.4018,湖北省
2419,000567.SZ,568049.0884,海南省
2420,002849.SZ,209070.732,浙江省
2421,002358.SZ,697317.7328,河南省
2422,300141.SZ,174478.9068,江苏省
2423,600010.SH,6609829.734,内蒙古自治区
2424,300560.SZ,328855.788,福建省
2425,601208.SH,308287.692,四川省
2426,002425.SZ,491501.6369,广东省
2427,600997.SH,870114.3183,河北省
2428,600419.SH,281675.6085,新疆维吾尔自治区
2429,603758.SH,243532.3622,重庆
2430,000885.SZ,509287.9146,河南省
2431,002400.SZ,507311.1042,广东省
2432,600984.SH,879116.6588,陕西省
2433,000988.SZ,1924532.1812,湖北省
2434,600212.SH,294737.5947,山东省
2435,000969.SZ,687425.425,北京
2436,603585.SH,396000.0,江苏省
2437,002821.SZ,2885682.2261,天津
2438,601127.SH,1188968.9999,重庆
2439,000516.SZ,955958.9115,陕西省
2440,600746.SH,214495.0164,江苏省
2441,603773.SH,300340.8903,江西省
2442,600590.SH,495522.9044,江西省
2443,603186.SH,589706.65,浙江省
2444,300660.SZ,418132.8284,江苏省
2445,000667.SZ,663619.9423,云南省
2446,000948.SZ,326358.4405,云南省
2447,002399.SZ,2061624.4167,广东省
2448,002899.SZ,166080.0,山东省
2449,002780.SZ,279788.0847,北京
2450,000999.SZ,3123669.9,广东省
2451,300742.SZ,200877.8406,江苏省
2452,000531.SZ,467911.5661,广东省
2453,600890.SH,286122.293,北京
2454,002011.SZ,474198.6971,浙江省
2455,002413.SZ,600047.9348,江苏省
2456,300145.SZ,673203.3826,浙江省
2457,002244.SZ,1232131.7804,浙江省
2458,002403.SZ,290766.2648,浙江省
2459,600371.SH,262194.9,黑龙江省
2460,600704.SH,2407435.4711,浙江省
2461,002092.SZ,1491782.4706,新疆维吾尔自治区
2462,603661.SH,367000.0,浙江省
2463,600393.SH,687323.1728,广东省
2464,300211.SZ,204003.6058,江苏省
2465,300071.SZ,149268.1274,北京
2466,002687.SZ,203350.0,浙江省
2467,300785.SZ,723306.6757,北京
2468,300740.SZ,381931.2306,湖南省
2469,603822.SH,177519.1557,浙江省
2470,002876.SZ,471640.0,广东省
2471,000514.SZ,335820.8441,重庆
2472,600282.SH,1412676.6528,江苏省
2473,600741.SH,7282792.403,上海
2474,300558.SZ,2207104.0,浙江省
2475,000707.SZ,150847.3736,湖北省
2476,603138.SH,355298.8001,北京
2477,002423.SZ,2285672.7304,河南省
2478,600838.SH,258568.8777,上海
2479,002305.SZ,378059.0379,湖北省
2480,300769.SZ,358208.5638,广东省
2481,002833.SZ,447510.5404,广东省
2482,603116.SH,400459.556,浙江省
2483,000060.SZ,1449292.2428,广东省
2484,300641.SZ,247248.0,江苏省
2485,002367.SZ,634931.5389,江苏省
2486,002422.SZ,3518837.1306,四川省
2487,300505.SZ,232717.9724,云南省
2488,300440.SZ,320320.0,四川省
2489,002001.SZ,4344595.1706,浙江省
2490,603007.SH,243108.222,江苏省
2491,002266.SZ,838977.216,浙江省
2492,300585.SZ,235360.0,江苏省
2493,601717.SH,1042947.7647,河南省
2494,603030.SH,367061.8341,上海
2495,300735.SZ,1216800.676,广东省
2496,600699.SH,2006241.4721,浙江省
2497,300474.SZ,1722881.1457,湖南省
2498,300473.SZ,396125.4961,辽宁省
2499,002417.SZ,223830.0,江苏省
2500,600928.SH,3235555.556,陕西省
2501,002902.SZ,668640.0,广东省
2502,300640.SZ,180008.784,福建省
2503,600104.SH,27397716.9009,上海
2504,300319.SZ,631936.7736,广东省
2505,601989.SH,12263569.1782,北京
2506,000589.SZ,355938.1155,贵州省
2507,603396.SH,204894.57,辽宁省
2508,000676.SZ,1087320.0795,河南省
2509,300309.SZ,455467.6152,北京
2510,300779.SZ,323500.0,山东省
2511,300434.SZ,307735.806,四川省
2512,000573.SZ,192024.2588,广东省
2513,600639.SH,1581479.7662,上海
2514,600835.SH,1732520.3878,上海
2515,000973.SZ,386969.2684,广东省
2516,002433.SZ,341980.8472,广东省
2517,002651.SZ,513837.5,四川省
2518,600107.SH,255600.0,湖北省
2519,603279.SH,968884.77,山东省
2520,300652.SZ,179960.0,浙江省
2521,603609.SH,1136279.0159,辽宁省
2522,603128.SH,748908.3812,上海
2523,600536.SH,3457982.9717,北京
2524,600268.SH,351108.9179,江苏省
2525,300588.SZ,191004.255,新疆维吾尔自治区
2526,002421.SZ,692744.044,广东省
2527,600736.SH,670052.4719,江苏省
2528,600059.SH,644393.7595,浙江省
2529,000932.SZ,1730983.1144,湖南省
2530,688018.SH,1184400.0,上海
2531,603920.SH,634171.0176,广东省
2532,601377.SH,4151936.4379,福建省
2533,300039.SZ,463956.8154,上海
2534,300132.SZ,508832.1727,福建省
2535,600326.SH,611826.8486,西藏自治区
2536,300390.SZ,286663.52,江苏省
2537,300069.SZ,152100.0,浙江省
2538,300604.SZ,624778.2845,浙江省
2539,601117.SH,2954867.0,北京
2540,300710.SZ,201587.932,浙江省
2541,600734.SH,506611.0652,福建省
2542,603607.SH,265097.448,浙江省
2543,300144.SZ,4160268.7392,浙江省
2544,000402.SZ,2358265.6966,北京
2545,300362.SZ,138091.744,四川省
2546,600565.SH,816722.0551,重庆
2547,603388.SH,213177.573,浙江省
2548,600206.SH,857243.272,北京
2549,000559.SZ,1439902.3944,浙江省
2550,603093.SH,1509740.0,浙江省
2551,600269.SH,959852.2828,江西省
2552,300691.SZ,419026.3334,广东省
2553,300563.SZ,238160.0,江苏省
2554,002725.SZ,261120.0,浙江省
2555,000010.SZ,282030.0213,广东省
2556,603218.SH,1061099.959,浙江省
2557,600036.SH,91245401.3844,广东省
2558,600853.SH,260436.984,黑龙江省
2559,603658.SH,4041240.0,河南省
2560,002912.SZ,1109674.56,广东省
2561,601188.SH,398711.207,黑龙江省
2562,002508.SZ,2764507.0577,浙江省
2563,603020.SH,260480.0,上海
2564,300515.SZ,193573.48,湖南省
2565,000911.SZ,181809.4057,广西壮族自治区
2566,600425.SH,514288.7021,新疆维吾尔自治区
2567,002606.SZ,238792.656,辽宁省
2568,002543.SZ,702702.0,广东省
2569,603808.SH,578920.9953,广东省
2570,000881.SZ,723648.5005,辽宁省
2571,300335.SZ,209402.9844,广东省
2572,000838.SZ,337841.8862,重庆
2573,300748.SZ,1641707.4505,江西省
2574,600601.SH,748457.9006,上海
2575,603778.SH,241500.0,北京
2576,603927.SH,3526832.0,北京
2577,600635.SH,1502789.2496,上海
2578,000797.SZ,545396.8211,福建省
2579,002251.SZ,660022.6186,湖南省
2580,603369.SH,3930348.5,江苏省
2581,300657.SZ,708327.9238,福建省
2582,300261.SZ,407479.9062,江苏省
2583,002886.SZ,297687.3113,广东省
2584,603356.SH,173342.0,安徽省
2585,300003.SZ,4977938.2613,北京
2586,000812.SZ,249825.0996,陕西省
2587,002612.SZ,405485.9334,北京
2588,600870.SH,186782.2804,福建省
2589,603825.SH,301714.4656,北京
2590,603877.SH,677870.613,浙江省
2591,000909.SZ,253317.8483,浙江省
2592,600331.SH,508000.0,四川省
2593,002675.SZ,1143155.4146,山东省
2594,603818.SH,344576.505,北京
2595,002281.SZ,1976256.1686,湖北省
2596,002556.SZ,373152.0,安徽省
2597,300245.SZ,294336.5859,上海
2598,002630.SZ,296380.8,四川省
2599,601666.SH,899603.8581,河南省
2600,000025.SZ,952638.8872,广东省
2601,300017.SZ,2362432.0549,上海
2602,002077.SZ,313968.5455,江苏省
2603,002187.SZ,282156.196,广东省
2604,002154.SZ,350672.2197,浙江省
2605,600556.SH,287015.0257,广西壮族自治区
2606,300475.SZ,317100.0,安徽省
2607,300253.SZ,2721023.6528,上海
2608,000985.SZ,188236.554,黑龙江省
2609,002137.SZ,441791.2133,广东省
2610,603115.SH,512304.0,江苏省
2611,600587.SH,625899.2601,山东省
2612,300345.SZ,462477.6662,湖南省
2613,600468.SH,378078.6278,天津
2614,300217.SZ,312005.958,江苏省
2615,600864.SH,1431432.5178,黑龙江省
2616,600724.SH,513060.5802,浙江省
2617,603083.SH,429751.8124,上海
2618,600649.SH,1398855.3256,上海
2619,002571.SZ,198719.0049,安徽省
2620,600184.SH,559636.9086,湖北省
2621,300212.SZ,1761469.2139,北京
2622,603970.SH,251520.1258,北京
2623,603351.SH,310613.4886,江苏省
2624,600636.SH,446043.0112,上海
2625,000530.SZ,350776.4029,辽宁省
2626,000990.SZ,1794313.068,江西省
2627,600676.SH,441223.473,上海
2628,300686.SZ,424671.728,广东省
2629,002119.SZ,510761.524,浙江省
2630,000652.SZ,553340.1945,天津
2631,300412.SZ,172299.1065,浙江省
2632,300026.SZ,1009916.8252,天津
2633,300586.SZ,323760.0,广东省
2634,002767.SZ,235500.0,浙江省
2635,002139.SZ,553356.3615,广东省
2636,300503.SZ,248774.442,广东省
2637,002877.SZ,270981.632,江苏省
2638,002250.SZ,1214899.6436,浙江省
2639,000503.SZ,1525301.2802,海南省
2640,000537.SZ,1251613.9238,天津
2641,002786.SZ,339684.84,广东省
2642,000421.SZ,253109.9448,江苏省
2643,600433.SH,419534.0962,广东省
2644,600990.SH,743366.4437,安徽省
2645,600115.SH,8681139.8776,上海
2646,300733.SZ,192160.0,四川省
2647,002333.SZ,244767.9532,江苏省
2648,000534.SZ,481949.3941,广东省
2649,600361.SH,241688.2742,北京
2650,603100.SH,323110.0,重庆
2651,300096.SZ,355180.0,福建省
2652,002284.SZ,376915.2858,浙江省
2653,002537.SZ,1043326.0655,山东省
2654,600593.SH,518420.0,辽宁省
2655,000809.SZ,191351.58,辽宁省
2656,000564.SZ,1375792.6649,陕西省
2657,600829.SH,404762.2407,黑龙江省
2658,300343.SZ,374503.5756,山东省
2659,300354.SZ,192265.0794,江苏省
2660,600525.SH,828615.3868,广东省
2661,600380.SH,1864388.0712,广东省
2662,601330.SH,1377183.2,广东省
2663,603365.SH,428005.35,上海
2664,300005.SZ,329778.7445,北京
2665,002938.SZ,9992315.4176,广东省
2666,300713.SZ,185751.5625,广东省
2667,603358.SH,419283.2,江苏省
2668,300731.SZ,282777.1024,广东省
2669,000910.SZ,569725.9155,江苏省
2670,002172.SZ,299721.8057,江苏省
2671,688005.SH,1590952.3773,浙江省
2672,300341.SZ,304567.5116,福建省
2673,600481.SH,617298.2196,江苏省
2674,002056.SZ,1104499.2,浙江省
2675,688188.SH,1234800.0,上海
2676,300325.SZ,366090.4829,江苏省
2677,600580.SH,1062977.1797,浙江省
2678,600898.SH,191413.0556,山东省
2679,002090.SZ,441457.3101,江苏省
2680,002415.SZ,28446212.5586,浙江省
2681,300016.SZ,434711.9998,北京
2682,002516.SZ,411834.831,江苏省
2683,600190.SH,608696.616,辽宁省
2684,600027.SH,3570397.5484,山东省
2685,300353.SZ,702087.7525,北京
2686,600959.SH,2050294.2513,江苏省
2687,002163.SZ,383293.35,广东省
2688,002065.SZ,2096719.6384,北京
2689,002926.SZ,2520000.0,四川省
2690,600702.SH,997396.1,四川省
2691,603722.SH,209900.7,江苏省
2692,600305.SH,1136944.6894,江苏省
2693,600406.SH,10057722.512,江苏省
2694,000049.SZ,833970.8955,广东省
2695,002534.SZ,529314.3486,浙江省
2696,600881.SH,977922.99,吉林省
2697,603111.SH,510543.5988,江苏省
2698,600372.SH,2396468.5663,北京
2699,688012.SH,3431141.2504,上海
2700,002192.SZ,416746.6008,广东省
2701,300736.SZ,142710.6845,北京
2702,002432.SZ,222895.0493,天津
2703,300592.SZ,129601.5849,湖南省
2704,600684.SH,314927.0068,广东省
2705,002815.SZ,1516724.3139,广东省
2706,688068.SH,366958.4119,北京
2707,002862.SZ,153040.0,广东省
2708,600819.SH,412297.9864,上海
2709,300580.SZ,294200.0,江苏省
2710,300103.SZ,298227.339,陕西省
2711,603982.SH,373200.0,江苏省
2712,603022.SH,176200.0,上海
2713,300399.SZ,243443.2,北京
2714,300767.SZ,324240.0,云南省
2715,000528.SZ,938806.8351,广西壮族自治区
2716,300133.SZ,1127142.516,浙江省
2717,600348.SH,1233765.0,山西省
2718,002471.SZ,343628.0,江苏省
2719,300783.SZ,2610911.0,安徽省
2720,002597.SZ,1008021.273,安徽省
2721,603059.SH,247500.0,江苏省
2722,000150.SZ,443237.2663,广东省
2723,300534.SZ,170479.89,甘肃省
2724,300525.SZ,807489.7682,福建省
2725,000088.SZ,1157551.2,广东省
2726,300630.SZ,1621111.4055,海南省
2727,300548.SZ,382243.1,浙江省
2728,600327.SH,299055.4771,江苏省
2729,601718.SH,1506328.8856,北京
2730,600266.SH,1338878.976,北京
2731,603267.SH,840092.54,北京
2732,603008.SH,497520.8116,浙江省
2733,000732.SZ,1495829.7654,福建省
2734,002667.SZ,164334.852,辽宁省
2735,600969.SH,246083.5719,湖南省
2736,600272.SH,189297.0,上海
2737,300439.SZ,502592.8116,浙江省
2738,600022.SH,1620089.3432,山东省
2739,300007.SZ,455943.4861,河南省
2740,002340.SZ,1842437.4396,广东省
2741,002927.SZ,331189.04,贵州省
2742,002014.SZ,354042.557,安徽省
2743,002761.SZ,280908.0,湖南省
2744,600072.SH,1029277.3364,上海
2745,002334.SZ,336813.6999,广东省
2746,600745.SH,4382480.9434,湖北省
2747,000777.SZ,480422.244,江苏省
2748,000811.SZ,514566.8646,山东省
2749,603500.SH,232142.4,浙江省
2750,600354.SH,271818.0712,甘肃省
2751,300512.SZ,308880.0,浙江省
2752,300582.SZ,213840.0,浙江省
2753,600895.SH,2383433.2175,上海
2754,603933.SH,314527.4916,福建省
2755,300219.SZ,389016.0103,广东省
2756,600690.SH,9864779.7937,山东省
2757,000960.SZ,1692139.2483,云南省
2758,300651.SZ,384695.3786,江苏省
2759,600069.SH,435187.4702,河南省
2760,002308.SZ,426827.1006,广东省
2761,002526.SZ,406476.9946,山东省
2762,600208.SH,2554005.0302,浙江省
2763,002482.SZ,730207.8371,广东省
2764,300541.SZ,330139.3242,北京
2765,603728.SH,501280.0,上海
2766,600613.SH,363702.7787,上海
2767,300518.SZ,239977.14,广东省
2768,600018.SH,13348036.5984,上海
2769,600199.SH,422305.561,安徽省
2770,000597.SZ,675830.7926,辽宁省
2771,002857.SZ,169088.0,河南省
2772,002275.SZ,802081.8,广西壮族自治区
2773,002234.SZ,1004305.0514,山东省
2774,600570.SH,5794703.6858,浙江省
2775,603167.SH,433090.8483,山东省
2776,002805.SZ,183167.082,山东省
2777,688168.SH,561956.4,北京
2778,600260.SH,1362973.8695,湖北省
2779,002186.SZ,321419.4411,北京
2780,300490.SZ,265745.2751,湖南省
2781,300665.SZ,128531.2,湖南省
2782,002196.SZ,245127.4484,浙江省
2783,000090.SZ,975380.7165,广东省
2784,600429.SH,832641.9289,北京
2785,002765.SZ,264333.3968,重庆
2786,603929.SH,312572.4,江苏省
2787,300374.SZ,217878.3306,北京
2788,603700.SH,390850.0,浙江省
2789,002960.SZ,715200.0,河北省
2790,300594.SZ,302016.0599,山东省
2791,002734.SZ,461147.0937,江苏省
2792,000899.SZ,469301.0026,江西省
2793,600719.SH,204322.798,辽宁省
2794,600857.SH,215795.7621,浙江省
2795,300601.SZ,5400499.0167,广东省
2796,000030.SZ,818369.5542,吉林省
2797,000520.SZ,404833.382,湖北省
2798,601012.SH,8808821.7311,陕西省
2799,300472.SZ,270458.5019,北京
2800,300136.SZ,3605277.9535,广东省
2801,300449.SZ,321832.4758,北京
2802,002636.SZ,611520.0,上海
2803,603859.SH,312241.7095,北京
2804,688009.SH,8609522.847,北京
2805,601118.SH,1925742.5087,海南省
2806,002322.SZ,507330.9602,浙江省
2807,300056.SZ,218958.5716,福建省
2808,000712.SZ,1184512.0,广东省
2809,300269.SZ,249650.0647,广东省
2810,601828.SH,3887250.0,上海
2811,603139.SH,164402.48,陕西省
2812,601616.SH,293770.55,上海
2813,603286.SH,133082.836,江苏省
2814,600764.SH,1141384.8485,北京
2815,300198.SZ,433250.3868,福建省
2816,601928.SH,2160620.1,江苏省
2817,300057.SZ,422783.7464,广东省
2818,600075.SH,496958.9219,新疆维吾尔自治区
2819,002377.SZ,359199.4788,湖北省
2820,300262.SZ,398720.5664,上海
2821,002911.SZ,908504.0,广东省
2822,300349.SZ,617117.4599,浙江省
2823,600459.SH,672757.2129,云南省
2824,600642.SH,2888278.5298,上海
2825,600295.SH,1062456.3911,内蒙古自治区
2826,600444.SH,157403.5769,安徽省
2827,300320.SZ,277168.9621,江苏省
2828,002173.SZ,285649.7972,浙江省
2829,002268.SZ,2216560.458,四川省
2830,603838.SH,224277.88,广东省
2831,000900.SZ,679987.0936,湖南省
2832,600770.SH,694200.0,江苏省
2833,600097.SH,231780.9698,上海
2834,688007.SH,1435039.9182,广东省
2835,603477.SH,303600.0,四川省
2836,000858.SZ,49412869.9037,四川省
2837,300322.SZ,859504.6931,广东省
2838,300371.SZ,213805.4828,河北省
2839,603161.SH,180090.0,江苏省
